서울특별시 중구 서소문동 120번지 23호,126.9737897,37.56157072
서울특별시 중구 남대문로4가 45번지,126.9738584,37.56055274
서울특별시 용산구 이촌동 301번지 160호,126.9808379,37.51859197
서울특별시 용산구 이촌동 395번지,126.9549285,37.52521835
서울특별시 용산구 이촌동 400번지,126.9575762,37.52332403
서울특별시 용산구 효창동 255번지 5호,126.9617848,37.54253915
서울특별시 용산구 이태원동 34번지 87호,126.9901788,37.53256195
서울특별시 용산구 한강로3가 63번지 389호,126.969145,37.52511136
서울특별시 용산구 후암동 244번지 109호,126.9781487,37.54868619
서울특별시 용산구 후암동 435번지 2호,126.9774808,37.55339828
서울특별시 용산구 용문동 90번지,126.9591988,37.53626564
서울특별시 용산구 산천동 81번지 1호,126.9515463,37.53434401
서울특별시 용산구 용산동2가 11번지 13호,126.9854815,37.54594449
서울특별시 용산구 갈월동 70번지 9호,126.9714982,37.54764563
서울특별시 용산구 용산동2가 5번지 236호,126.988002,37.5451385
서울특별시 용산구 용산동1가 8번지,126.9771143,37.53631753
서울특별시 용산구 한강로1가 50번지 1호,126.9726622,37.53662617
서울특별시 용산구 서빙고동 296번지,126.9919737,37.52285806
서울특별시 용산구 한강로1가 228번지 1호,126.9732217,37.534653
서울특별시 용산구 이촌동 301번지 170호,126.9820517,37.51702329
서울특별시 용산구 신창동 102번지,126.9540303,37.53618041
서울특별시 용산구 갈월동 103번지 17호,126.9726381,37.54047824
서울특별시 용산구 한강로2가 181번지,126.968419,37.52917051
서울특별시 용산구 동자동 14번지 151호,126.9728014,37.55311358
서울특별시 용산구 청파동2가 91번지 1호,126.969874,37.54546975
서울특별시 용산구 한강로2가 191번지,126.9679732,37.52819367
서울특별시 용산구 용산동5가 17번지 112호,126.9753784,37.52195016
서울특별시 용산구 갈월동 16번지 7호,126.9719399,37.54556507
서울특별시 용산구 한강로3가 63번지 387호,126.9698832,37.52615855
서울특별시 용산구 갈월동 2번지 5호,126.9723212,37.5496654
서울특별시 용산구 갈월동 51번지 19호,126.9748237,37.54578415
서울특별시 용산구 서계동 224번지 32호,126.9686581,37.55378001
서울특별시 용산구 효창동 80번지,126.9609836,37.53962237
서울특별시 용산구 용산동4가 4번지,126.9855243,37.53444465
서울특별시 용산구 청파동2가 53번지 12호,126.9649334,37.54613894
서울특별시 용산구 산천동 193번지,126.9505934,37.53500208
서울특별시 용산구 후암동 30번지 90호,126.9800673,37.55202274
서울특별시 용산구 보광동 448번지,127.0018511,37.52586033
서울특별시 용산구 보광동 238번지 2호,126.9965382,37.52913826
서울특별시 용산구 도원동 23번지,126.9553169,37.53829637
서울특별시 용산구 이태원동 22번지 2호,126.994807,37.52994795
서울특별시 용산구 이태원동 108번지 9호,126.9938628,37.5347439
서울특별시 용산구 동자동 45번지,126.9732101,37.55167138
서울특별시 용산구 용산동2가 1번지 3호,126.9866187,37.54659302
서울특별시 용산구 서빙고동 181번지 1호,126.9934877,37.52076147
서울특별시 용산구 한남동 807번지,127.0038473,37.52844128
서울특별시 용산구 동빙고동 315번지,126.9953051,37.52580944
서울특별시 용산구 한남동 736번지 1호,126.9988341,37.53495594
서울특별시 용산구 이촌동 206번지 2호,126.9546934,37.52623661
서울특별시 용산구 한남동 36번지 1호,127.0114156,37.53510302
서울특별시 용산구 이태원동 119번지 23호,126.9946495,37.53454727
서울특별시 용산구 문배동 24번지 6호,126.9691707,37.53608446
서울특별시 용산구 한남동 747번지 7호,126.9978135,37.53954372
서울특별시 용산구 한남동 726번지 494호,127.0018406,37.54080648
서울특별시 용산구 청암동 181번지,126.9472311,37.53500747
서울특별시 용산구 도원동 4번지 5호,126.957562,37.53895832
서울특별시 용산구 이촌동 430번지,126.9711073,37.51994754
서울특별시 용산구 용산동5가 24번지,126.9706847,37.5242745
서울특별시 용산구 이촌동 422번지,126.9537947,37.52730794
서울특별시 용산구 이태원동 255번지 54호,126.9901761,37.5419333
서울특별시 용산구 보광동 151번지,127.0008583,37.52428992
서울특별시 용산구 문배동 24번지 21호,126.9685515,37.53675372
서울특별시 용산구 한강로3가 40번지 999호,126.9641566,37.52955744
서울특별시 용산구 이촌동 301번지 82호,126.9732463,37.52126268
서울특별시 용산구 효창동 274번지,126.9582089,37.54012014
서울특별시 용산구 이태원동 690번지,126.9867647,37.53797824
서울특별시 용산구 한남동 657번지 58호,127.0043066,37.53370749
서울특별시 용산구 보광동 217번지 32호,127.0001064,37.5262643
서울특별시 용산구 후암동 458번지,126.9762543,37.55132611
서울특별시 용산구 용산동6가 168번지 6호,126.9822349,37.52303715
서울특별시 용산구 서빙고동 134번지,126.9946164,37.52048894
서울특별시 용산구 효창동 268번지,126.9569634,37.54074795
서울특별시 성동구 성수동2가 834번지,127.056611,37.54740763
서울특별시 성동구 성수동1가 715번지 중앙하이츠빌,127.0477937,37.54788173
서울특별시 성동구 홍익동 53번지,127.031386,37.56747048
서울특별시 성동구 마장동 772번지,127.0439529,37.56903287
서울특별시 성동구 마장동 523번지 1호,127.0385147,37.57147488
서울특별시 성동구 마장동 817번지,127.040127,37.56616169
서울특별시 성동구 마장동 831번지,127.0399902,37.5644146
서울특별시 성동구 사근동 110번지,127.0472836,37.55765129
서울특별시 성동구 사근동 110번지,127.0472836,37.55765129
서울특별시 성동구 하왕십리동 946번지 14호,127.0298082,37.56397326
서울특별시 성동구 행당동 7번지,127.0367463,37.5632157
서울특별시 성동구 행당동 319번지 36호,127.0344611,37.55822008
서울특별시 성동구 행당동 147번지,127.037448,37.55999904
서울특별시 성동구 금호동4가 340번지,127.0224585,37.54475573
서울특별시 성동구 금호동1가 633번지 벽산아파트,127.027116,37.55185693
서울특별시 성동구 금호동1가 1500번지,127.0273647,37.54910049
서울특별시 성동구 상왕십리동 130번지 20호,127.0263179,37.57062467
서울특별시 성동구 행당동 347번지 리빙프라자,127.0271184,37.55790168
서울특별시 성동구 하왕십리동 1066번지,127.0279661,37.56856566
서울특별시 성동구 상왕십리동 811번지,127.0247155,37.56936274
서울특별시 성동구 응봉동 193번지,127.0340498,37.55091705
서울특별시 성동구 금호동2가 511번지,127.0200962,37.55254511
서울특별시 성동구 금호동2가 223번지 1호,127.0197916,37.55466437
서울특별시 성동구 금호동3가 1331번지,127.0164389,37.54996305
서울특별시 성동구 금호동4가 1507번지,127.0156598,37.54674393
서울특별시 성동구 금호동4가 1250번지,127.017366,37.54706289
서울특별시 성동구 옥수동 250번지 7호,127.014616,37.54114884
서울특별시 성동구 옥수동 428번지,127.0115514,37.54326596
서울특별시 성동구 성수동2가 277번지 58호,127.0599158,37.5437929
서울특별시 성동구 용답동 29번지,127.0535548,37.56082939
서울특별시 성동구 응봉동 97번지,127.0325197,37.55289401
서울특별시 성동구 응봉동 98번지,127.030954,37.55104691
서울특별시 성동구 응봉동 275번지,127.0295014,37.5502521
서울특별시 성동구 성수동1가 479번지 1호,127.0463144,37.53769129
서울특별시 성동구 송정동 104번지,127.0692071,37.55290809
서울특별시 성동구 사근동 110번지,127.0472836,37.55765129
서울특별시 성동구 금호동3가 917번지,127.0207461,37.5505608
서울특별시 성동구 금호동3가 1662번지,127.0179358,37.55033064
서울특별시 성동구 하왕십리동 1064번지,127.0311071,37.56084282
서울특별시 성동구 행당동 168번지 151호,127.0383818,37.56128899
서울특별시 성동구 사근동 110번지,127.0472836,37.55765129
서울특별시 성동구 성수동1가 709번지,127.0501539,37.54841041
서울특별시 성동구 성수동1가 708번지 성수동동아그린아파트,127.0480161,37.55090202
서울특별시 성동구 응봉동 100번지,127.0332645,37.55193076
서울특별시 성동구 응봉동 101번지,127.033447,37.55316715
서울특별시 성동구 마장동 479번지 2호,127.034059,37.56770846
서울특별시 성동구 응봉동 276번지,127.0372523,37.55306596
서울특별시 성동구 하왕십리동 990번지,127.0283779,37.56235329
서울특별시 성동구 하왕십리동 1061번지,127.025315,37.55896634
서울특별시 성동구 도선동 69번지,127.0349364,37.56439313
서울특별시 성동구 도선동 14번지,127.0357605,37.56371792
서울특별시 성동구 행당동 287번지 15호,127.0346099,37.56119845
서울특별시 성동구 사근동 110번지,127.0472836,37.55765129
서울특별시 성동구 사근동 110번지,127.0472836,37.55765129
서울특별시 성동구 사근동 110번지,127.0472836,37.55765129
서울특별시 성동구 송정동 72번지 8호,127.0694376,37.55405884
서울특별시 성동구 송정동 90번지,127.0708951,37.55599882
서울특별시 성동구 송정동 67번지 6호,127.0628166,37.54846943
서울특별시 성동구 성수동2가 745번지,127.0539763,37.53540554
서울특별시 성동구 용답동 189번지,127.0525448,37.55957731
서울특별시 성동구 용답동 223번지 5호,127.0566354,37.561562
서울특별시 성동구 용답동 226번지 4호,127.0586764,37.56131982
서울특별시 성동구 사근동 110번지,127.0472836,37.55765129
서울특별시 성동구 사근동 110번지,127.0472836,37.55765129
서울특별시 성동구 응봉동 15번지,127.0357411,37.55342991
서울특별시 성동구 행당동 346번지,127.0292074,37.55588047
서울특별시 성동구 사근동 110번지,127.0472836,37.55765129
서울특별시 성동구 도선동 286번지,127.0322731,37.56353778
서울특별시 성동구 상왕십리동 750번지,127.027038,37.56521321
서울특별시 성동구 하왕십리동 286번지 2호,127.0293472,37.56955576
서울특별시 성동구 성수동1가 710번지,127.0451047,37.54036784
서울특별시 성동구 행당동 318번지 26호,127.0344279,37.55897591
서울특별시 성동구 성수동1가 656번지 234호,127.0453206,37.54205896
서울특별시 성동구 행당동 317번지 241호,127.0306995,37.56037333
서울특별시 성동구 금호동1가 127번지 2호,127.021638,37.55484786
서울특별시 성동구 용답동 223번지 3호,127.0572387,37.56259461
서울특별시 성동구 금호동4가 1470번지,127.0166825,37.55086257
서울특별시 성동구 행당동 192번지,127.0382709,37.56405668
서울특별시 성동구 행당동 142번지 16호,127.036122,37.55936463
서울특별시 성동구 행당동 346번지,127.0292074,37.55588047
서울특별시 성동구 행당동 317번지 18호,127.0293612,37.55774059
서울특별시 성동구 행당동 346번지,127.0292074,37.55588047
서울특별시 성동구 금호동4가 800번지,127.0196833,37.54597275
서울특별시 성동구 옥수동 436번지,127.0099873,37.5419565
서울특별시 성동구 옥수동 100번지,127.0162447,37.5400241
서울특별시 성동구 옥수동 4번지,127.0188774,37.54360414
서울특별시 성동구 성수동2가 277번지 1호,127.0594355,37.5480931
서울특별시 성동구 성수동2가 832번지,127.0531399,37.54358385
서울특별시 성동구 행당동 347번지 행당동 대림아파트,127.0271184,37.55790168
서울특별시 성동구 하왕십리동 258번지 벽산아파트,127.0316642,37.5687036
서울특별시 성동구 용답동 5번지 6호,127.0555126,37.56411321
서울특별시 성동구 용답동 127번지,127.0496756,37.56687062
서울특별시 성동구 용답동 15번지,127.0554253,37.56315562
서울특별시 성동구 성수동1가 706번지,127.0471103,37.54951194
서울특별시 성동구 성수동1가 13번지 157호,127.0488546,37.54775645
서울특별시 성동구 성수동2가 400번지,127.0509937,37.53641371
서울특별시 성동구 성수동2가 830번지,127.0574582,37.53534014
서울특별시 광진구 구의동 668번지,127.0902181,37.54495745
서울특별시 광진구 구의동 237번지 6호,127.0857136,37.54248442
서울특별시 광진구 구의동 238번지 1호,127.0868251,37.54263094
서울특별시 광진구 자양동 858번지,127.0633088,37.53972742
서울특별시 광진구 자양동 784번지 1호,127.0682848,37.53642807
서울특별시 광진구 자양동 830번지,127.0650766,37.53338085
서울특별시 광진구 군자동 98번지,127.0741189,37.55069266
서울특별시 광진구 군자동 2번지 41호,127.0767479,37.55413071
서울특별시 광진구 자양동 859번지,127.0815284,37.53770492
서울특별시 광진구 중곡동 106번지 45호,127.0933301,37.55611904
서울특별시 광진구 중곡동 58번지 15호,127.0877961,37.56016085
서울특별시 광진구 능동 18번지 11호,127.0778335,37.54680188
서울특별시 광진구 능동 164번지 1호,127.0812228,37.55320373
서울특별시 광진구 중곡동 169번지 8호,127.0849879,37.56861015
서울특별시 광진구 중곡동 168번지 8호,127.0847324,37.56779719
서울특별시 광진구 중곡동 684번지,127.0801402,37.56881962
서울특별시 광진구 중곡동 62번지 24호,127.0894261,37.55909661
서울특별시 광진구 화양동 122번지,127.0713404,37.54654354
서울특별시 광진구 화양동 1번지,127.0737251,37.54254119
서울특별시 광진구 화양동 1번지,127.0737251,37.54254119
서울특별시 광진구 화양동 1번지,127.0737251,37.54254119
서울특별시 광진구 구의동 656번지,127.0881052,37.5410284
서울특별시 광진구 구의동 631번지 1호,127.097621,37.53739772
서울특별시 광진구 구의동 546번지 4호,127.0957648,37.53569972
서울특별시 광진구 구의동 254번지 32호,127.0838393,37.54282349
서울특별시 광진구 자양동 829번지,127.0668266,37.53308836
서울특별시 광진구 중곡동 587번지 2호,127.0803441,37.57131988
서울특별시 광진구 자양동 783번지 1호,127.0745965,37.53635175
서울특별시 광진구 자양동 831번지 1호,127.0660048,37.53325775
서울특별시 광진구 자양동 777번지,127.0824489,37.53841971
서울특별시 광진구 자양동 222번지 6호,127.0795449,37.53683054
서울특별시 광진구 화양동 1번지,127.0737251,37.54254119
서울특별시 광진구 광장동 484번지,127.0986043,37.54062086
서울특별시 광진구 자양동 63번지 1호,127.0662592,37.53411614
서울특별시 광진구 군자동 98번지,127.0741189,37.55069266
서울특별시 광진구 군자동 53번지 8호,127.0759179,37.55514283
서울특별시 광진구 능동 222번지 3호,127.0812243,37.55599275
서울특별시 광진구 중곡동 18번지 24호,127.0874693,37.5661137
서울특별시 광진구 광장동 248번지 24호,127.1030945,37.54686022
서울특별시 광진구 자양동 669번지 2호,127.0845048,37.52885171
서울특별시 광진구 중곡동 135번지 1호,127.0842068,37.55796567
서울특별시 광진구 중곡동 30번지 1호,127.0857921,37.56501274
서울특별시 광진구 구의동 238번지 1호,127.0868251,37.54263094
서울특별시 광진구 구의동 233번지 2호,127.0872422,37.5446543
서울특별시 광진구 구의동 610번지,127.0946642,37.53849853
서울특별시 광진구 구의동 546번지 7호,127.0929307,37.53534002
서울특별시 광진구 구의동 546번지 1호,127.0935855,37.53391765
서울특별시 광진구 구의동 547번지 8호,127.0927076,37.53252742
서울특별시 광진구 광장동 344번지,127.1072175,37.54884576
서울특별시 광진구 자양동 57번지 103호,127.0644482,37.53376856
서울특별시 광진구 군자동 99번지,127.0726279,37.55126967
서울특별시 광진구 중곡동 611번지 7호,127.0737221,37.56008565
